Index,Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
187017,187017,Alpha Wolf,Deadwing,3B5SdNyTwI8QZT76Hh7Dua,18,2015,hardcore,0.363,0.971,9,-3.221,1,0.0463,0.00159,0.0932,0.174,0.232,130.015,201393,5
555407,555407,Winter Severity Index,Another Woman,2U2hk6Ak7MV0qoqlCw7upn,11,2022,goth,0.576,0.744,9,-12.855,1,0.0479,0.000131,0.798,0.0685,0.231,120.018,250645,4
809571,941686,Noda de Caju,Barra Pesada - Ao vivo,7eEZNaZTLEeMpNMI360FqR,2,2004,forro,0.4,0.81,11,-4.425,0,0.124,0.301,0.0,0.605,0.494,86.848,260441,4
761386,869698,Nightrage,Ethereal,2VR5FOqKVfJGZNz2Bqem9A,7,2003,death-metal,0.161,0.955,8,-4.526,1,0.0881,2.03e-06,0.0174,0.0577,0.245,147.036,290960,4
229379,229379,Etherwood,We’re Nothing Without Love - Ivy Lab Remix,2pItD7yD2TVitUyYGBOvYL,8,2016,drum-and-bass,0.614,0.978,6,-4.744,0,0.18,0.000353,0.0035,0.244,0.279,175.052,290743,4
315933,315933,Alex To,妳在我的愛情裡,1838GPnbjyeTiDdheahZVF,11,2018,cantopop,0.661,0.627,10,-2.545,1,0.0599,0.0515,2.33e-05,0.221,0.327,164.043,233559,4
625095,625212,Matt Borghi,Red Sky Morning,57TwM56Khm3Z0e6ZSDYd6p,2,2000,ambient,0.163,0.151,0,-25.253,1,0.0488,0.892,0.796,0.111,0.0317,134.98,529520,3
448821,448821,Dropdead,Wake of Deception - Remaster 2020,7dGyjGNyJprWYI6Nh8BEVJ,2,2020,grindcore,0.312,0.993,2,-6.004,1,0.0804,2.41e-06,0.806,0.0903,0.444,102.162,72278,4
531702,531702,Nomade Orquestra,Sonhos de Tóquio in Versão,4B5O9H3q99Ak6e7McSWbL8,11,2022,afrobeat,0.815,0.658,5,-6.259,0,0.0537,0.00486,0.824,0.288,0.921,84.027,308539,4
144005,144005,Gui Boratto,Wait For Me,6E4BjoDQsJLfBJ7J3IT9nA,11,2014,minimal-techno,0.776,0.469,8,-10.443,0,0.0515,0.29,0.808,0.107,0.522,118.001,378847,4
102869,102869,Lasse Stefanz,Lyckan inom räckhåll,2JM3TNFLvMzqphOBoMV3TJ,17,2013,ska,0.756,0.688,3,-9.638,1,0.0263,0.0248,0.0,0.214,0.716,135.009,203507,4
982653,1202252,Buju Banton,Redder Than Red,2YitmdYMfVdq0GbWlNQVuL,4,2008,dancehall,0.793,0.85,11,-4.516,0,0.11,0.0872,0.0,0.168,0.737,92.767,231547,4
964243,1175866,Los Johnny Jets,Reynosa Surf,2sEkJbEtotMVPq97tc50wj,4,2007,rock-n-roll,0.551,0.903,9,-6.114,0,0.0592,0.0721,0.00771,0.387,0.898,96.377,115560,4
9631,9631,Gesaffelstein,Depravity,6uoaAWYahWweed5KtQBRot,20,2012,club,0.55,0.569,1,-10.225,1,0.0611,4.64e-05,0.865,0.049,0.0337,125.995,359283,4
1081178,1349214,DJ Fresh,Talkbox,7ceoy5Inmy2f6kifJgH7Yv,1,2010,drum-and-bass,0.386,0.945,1,-2.689,1,0.0637,6.83e-05,0.587,0.344,0.0573,176.997,281800,4
848509,999455,Kraak & Smaak,Say Yeah,0e2Xk1dDGlU0g6KJOUngxR,3,2005,deep-house,0.72,0.874,10,-7.095,0,0.0452,0.0277,0.841,0.0379,0.624,125.865,295067,4
915181,1099556,The Steinways,Why Don't Jewish Girls Like Me,0dAphb7j2JRX1r26GNs6LD,3,2006,power-pop,0.205,0.895,0,-4.317,1,0.0876,0.00292,1.65e-06,0.392,0.42,106.066,113413,4
677163,747806,Schmoov!,Jazzling - Original Mix,6B6ox5a2U2ZRw7MQjYfhlP,3,2001,deep-house,0.706,0.521,0,-11.608,0,0.0497,0.00655,0.703,0.282,0.145,123.896,408453,4
348970,348970,Matthias Reim,Himmel voller Geigen - DJ BONZAY Remix,6CCOjEUXmjeMvVT7C8uDMf,17,2018,party,0.696,0.904,0,-5.536,1,0.0385,0.0121,7.89e-05,0.31,0.844,131.97,189867,4
529949,529949,Quantic,All I Do is Think About You - Far East Dub,3ljYNdIvT5PuOH4hZAYViC,16,2021,trip-hop,0.678,0.491,11,-9.588,0,0.0474,0.0465,0.16,0.212,0.366,132.851,200625,4
944460,1143140,Forró do Muido,Tudo É Saudade,75FQH7aZdowBwZUnpnHPiL,2,2007,forro,0.75,0.873,0,-4.49,1,0.057,0.377,9.33e-05,0.34,0.947,96.838,96810,4
47514,47514,Chico Rey & Paraná,Um Degrau Na Escada,41pX77O3cnSyfqOE1eBM8q,11,2012,sertanejo,0.558,0.588,4,-4.659,1,0.0258,0.667,0.0,0.162,0.377,134.246,225680,4
707158,792747,Quinteto Real,Canaro En París,6nry0nNyx2r9HYLQdTrjKy,10,2001,tango,0.562,0.378,6,-12.763,0,0.0398,0.622,0.591,0.349,0.854,132.493,170200,4
780908,898230,Cusco,Odysseus and the Sirens,5ZqviwmkzF65g7eK0mbewj,1,2003,new-age,0.202,0.452,0,-8.867,0,0.0318,0.722,0.928,0.187,0.1,90.996,539493,4
396121,396121,Ecstatic,Illusion Of Control,0qsHfF8cP4Fx6D65iAVxyN,20,2019,hardstyle,0.392,0.874,10,-3.675,0,0.0552,0.103,0.0,0.397,0.15,149.678,158400,4
998206,1222960,Poison,Ride the Wind - Live,5VWIyhnJyWbBbyC1BAndoW,17,2008,hard-rock,0.308,0.933,1,-4.917,1,0.322,0.00378,0.00146,0.667,0.348,154.247,295987,4
1100096,1377905,Steven Halpern,At Peace in the Moment,0schVrTgn8U1ZMe6YMvvtp,1,2010,new-age,0.176,0.219,2,-19.338,0,0.0427,0.885,0.956,0.0765,0.0974,142.004,297133,3
599499,599499,Ms. Dynamite,Dy-Na-Mi-Tee,139z9BXzpNsf28sjGeBz3v,1,2023,garage,0.668,0.64,8,-6.758,0,0.0457,0.132,0.0,0.0806,0.525,79.443,217813,4
513749,513749,David Hicken,Breaking Protocol,5UNT0v1I15gLNz6pS6D44R,8,2021,new-age,0.568,0.311,5,-16.853,1,0.0406,0.988,0.923,0.102,0.399,113.995,206842,3
1030461,1273679,Vybz Kartel,Video Recorder,0NJAxUChr4QUlqlOHea1nf,5,2009,dancehall,0.577,0.647,0,-8.219,1,0.386,0.688,0.0,0.201,0.909,84.391,211267,3
909704,1090511,M Rivany,Lgm. Selendang Sutera,0iVr6sBEGfN1sPfTt6fP7U,15,2006,k-pop,0.52,0.613,2,-6.256,1,0.0295,0.17,1.15e-05,0.255,0.551,125.285,234000,4
274638,274638,Banda 100% Abusado,Eu Te Avisei - Ao Vivo,6dFNTUw6WeIuZRj5fsLkxK,5,2017,forro,0.535,0.885,0,-4.729,0,0.141,0.878,0.0,0.185,0.848,163.81,171693,4
867059,1026889,Matias Aguayo,The Green & The Red,0AznMJ8MVDkSbQBsgNkL2v,1,2005,minimal-techno,0.757,0.6,2,-17.283,1,0.0676,0.0841,0.884,0.11,0.608,114.007,264627,4
167547,167547,Fiona Sit,所有下雨天,0H2Jpa9QoZNfgeUMp6Esus,14,2015,cantopop,0.45,0.272,11,-9.695,1,0.0303,0.903,0.0,0.122,0.273,85.126,269596,4
173151,173151,Pola & Bryson,Stolen Glances - Phaction Remix,5BvFb2dh832C6pUjXnXRfo,16,2015,drum-and-bass,0.532,0.968,1,-4.504,0,0.0509,0.00355,0.799,0.0871,0.116,174.015,375172,4
609402,609402,C-GATE,NO FUTURE,4PXU5KFcMm8Qf0F3WtioTi,11,2023,metalcore,0.446,0.949,10,-3.581,1,0.0887,9.13e-05,0.00741,0.261,0.121,147.996,151292,4
1011468,1246436,Freddy Cannon,Jump Over,7iFteeFOnUMJ3vL46CbehE,2,2008,rock-n-roll,0.532,0.826,0,-6.327,1,0.109,0.697,1.49e-05,0.117,0.83,124.308,166147,4
283147,283147,Impalers,Future Officer,581EX1xMaI0l4RvViZv9BB,18,2017,hardcore,0.144,0.991,1,-0.79,1,0.121,0.00678,0.85,0.186,0.116,180.733,57786,4
644922,649984,Cheap Trick,Can't Stop Falling into Love,3NW5oXdWn7mHmgITBstPrY,9,2000,hard-rock,0.619,0.735,6,-9.293,0,0.0301,0.0778,0.0,0.114,0.867,107.64,229000,4
917683,1105235,Chuck Berry,Beautiful Delilah,08oTXEKxyeI713JvpC2ZZZ,5,2006,rock-n-roll,0.814,0.812,1,-6.856,1,0.0794,0.722,0.000231,0.0652,0.896,109.113,128440,4
249323,249323,Hollen,Mainstream,6j0gfTdCg3cvYvvoXwntVG,16,2016,minimal-techno,0.807,0.812,11,-7.421,0,0.0774,0.000312,0.952,0.0874,0.172,126.001,396310,4
811148,943706,Big Sam's Funky Nation,Big Sam's Funky Nation,03X3i91no96UJPDM6XQMlJ,8,2004,funk,0.693,0.751,8,-7.294,1,0.0645,0.504,0.000114,0.0709,0.74,103.924,171920,4
297667,297667,Bobby Darin,Beyond the Sea,3WhbTgS4OzcTaAyFdvSPeR,15,2017,rock-n-roll,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480,4
737355,833941,Steve Bug,Downunderware,4WksUQB6Mz0mF8cweSYUae,1,2002,minimal-techno,0.807,0.423,2,-10.47,1,0.0549,0.23,0.934,0.0879,0.458,124.0,356947,4
688074,762445,Ricardo Cobo,Nanourisma,3whgAzz87O1g2lbYiu4iHv,3,2001,guitar,0.384,0.205,2,-14.678,1,0.0333,0.841,0.11,0.106,0.376,116.438,275693,3
878458,1047512,Tomás Luis de Victoria,"Missa Pro Defunctis a 6 (1605): Agnus Dei I, II & III",0hL1uCIzuhZLJhnCIjsyUg,4,2005,spanish,0.14,0.0926,2,-23.425,1,0.0432,0.994,0.777,0.0306,0.0324,88.953,236413,4
536773,536773,Jenny Tseng,愛情的雨 - 2022 Remastered,69ka9FKp1euvEWa041wlPs,1,2022,cantopop,0.233,0.321,4,-8.146,1,0.0309,0.961,0.0,0.104,0.256,82.392,150000,4
158241,158241,Tierra Santa,Kamikaze,2oKTradmjiMYlHXoBGvpDg,19,2014,spanish,0.584,0.928,2,-6.225,1,0.0369,0.0986,0.000745,0.118,0.659,124.032,190053,4
485839,485839,DEADLIFE,What It Means To Ache,2D2TK82lb6o6NQSbL6A7vU,17,2021,club,0.595,0.842,7,-6.495,0,0.0486,0.0059,0.00981,0.0971,0.133,120.002,335500,4
333236,333236,Cut Worms,It Won't Be Too Long,5jleV2eVwKj4VzGeeTXmpw,19,2018,garage,0.588,0.7,9,-3.141,1,0.0315,0.738,0.000165,0.104,0.48,117.092,197621,4
306801,306801,Apocalypse Orchestra,To Embark,2vWi1IVVP08hAQtfWHoToY,20,2017,swedish,0.43,0.342,2,-13.956,1,0.0264,0.000302,0.929,0.113,0.0872,71.977,170133,4
1092799,1366223,Donkey Rollers,Hardstyle Rockers - Original Mix,4dnoehhi76gKAbwtEtqs7h,10,2010,hardstyle,0.732,0.807,8,-9.585,1,0.116,0.00147,0.105,0.0539,0.138,142.014,377053,4
466203,466203,Larry Williams,Rockin' Pneumonia and the Boogie Woogie Flu,5G0pJywYXsUSTD1p29rDYR,2,2020,rock-n-roll,0.761,0.616,0,-10.282,1,0.0822,0.357,0.0,0.431,0.69,119.482,143013,4
1058865,1318475,Víctor Manuelle,Interlude Iii,6tjQmkjLnWs4c7TsNXTyNR,1,2009,salsa,0.618,0.227,7,-17.259,1,0.211,0.963,1.38e-05,0.173,0.887,85.704,66640,4
985427,1205662,Dorfrocker,Und ab geht die Lutzzzi...,1KK6qfmK4jXaxPHGvRjKal,9,2008,disco,0.699,0.761,9,-5.355,1,0.0383,0.0159,0.0,0.306,0.87,131.968,184000,4
894943,1069191,Super8 & Tab,Helsinki Scorchin',6qwNFvZMerUWmwfuFWv08E,17,2006,edm,0.575,0.73,9,-9.109,0,0.0475,2.87e-05,0.848,0.279,0.233,132.008,398413,4
791256,917169,Banda Bassotti,"Qué Linda Es Cuba / Cuba Sí, Yanqui No",12ZWpYEBzitWItiHwb2LPv,16,2003,spanish,0.544,0.771,9,-5.86,1,0.0827,0.124,0.0,0.0623,0.809,132.334,212907,4
428235,428235,Dear Jane,Just Another Night In Central Euphoria,6XOfQzC540ErPf2gsUIiJo,15,2020,cantopop,0.636,0.932,6,-4.935,0,0.0308,0.000137,0.000582,0.357,0.519,119.995,216728,4
490145,490145,Cognizance,Oneiric,3YcxL7m5p2dPeyx0Z20ocG,17,2021,death-metal,0.559,0.938,7,-9.008,0,0.088,0.0084,0.281,0.0833,0.196,117.463,180199,4
1145600,1447805,Chad Lawson,Sing We Now A Christmas,6RRi4YMzPEwkLm85HwsrCO,8,2011,new-age,0.0654,0.0473,7,-29.829,0,0.0519,0.995,0.869,0.141,0.268,193.857,235589,4
298176,298176,Rock-Ragge,Lonesome,2tjSQxRQOfwQmncAOzbFSY,1,2017,rock-n-roll,0.54,0.573,9,-8.249,0,0.0295,0.436,0.845,0.301,0.525,77.108,151067,4
807277,938274,Chemlab,Monkey God,5ZkC8S451WLDFL8ZxvtrnH,6,2004,electro,0.609,0.959,9,-6.393,1,0.19,0.00408,0.709,0.12,0.0834,139.952,214813,4
824746,963464,Die Flippers,Nur mit dir,0EAhb2BBuTvGHAxicAAYfm,2,2004,party,0.56,0.782,5,-4.423,1,0.0319,0.521,2.14e-05,0.618,0.619,113.236,210120,4
526195,526195,Sleep Miracle,Gentle Rain Sounds and Pink Noise,5ZLut47wobKQiVtsVJEVIN,19,2021,sleep,0.16,0.384,10,-18.422,0,0.0812,0.000984,0.352,0.752,0.0867,105.578,60000,3
1027477,1269990,Kode9,2 Far Gone,3SDgOjSWT01lFbnisdOl0G,2,2009,club,0.456,0.854,10,-7.743,0,0.214,0.00055,0.00164,0.102,0.404,90.032,369816,3
939094,1135355,Lionel Richie,Just For You - Live In Paris,3IpNtb16HwiNwvAGsjWSFk,9,2007,disco,0.472,0.942,2,-4.781,1,0.0855,0.0419,0.0,0.894,0.319,115.037,331860,4
1035362,1279723,Big Gigantic,Thinking out Loud,09o4RmGrRNrrvjWT0uAaKA,9,2009,edm,0.408,0.815,5,-5.887,0,0.461,0.00432,8.99e-05,0.531,0.398,179.517,301009,4
6772,6772,Tat Ming Pair,It's My Party,2tZUxUl32e4aOOtDCImHZd,8,2012,cantopop,0.717,0.549,0,-6.881,1,0.0337,0.0304,0.0,0.19,0.602,132.022,253200,4
13525,13525,T.O.K.,Find a Way,6nYqSpgrq91SBQbDPSOTIE,11,2012,dancehall,0.628,0.791,8,-3.494,1,0.113,0.153,0.0,0.0783,0.524,89.703,209979,4
534275,534275,Kvaen,In Silence,71ppcRIqIBVQVUaqTvX9cs,19,2022,black-metal,0.174,0.756,9,-14.121,1,0.0849,5.45e-05,0.000108,0.272,0.081,120.012,443586,4
759069,866983,Robert Earl Keen,Copenhagen,0PfXWNPHLWdKHh1zav1x2b,14,2003,country,0.57,0.31,0,-14.13,1,0.467,0.832,0.0,0.759,0.589,122.161,193373,4
1038266,1284240,Zé Calixto,Pot Pourri - Vamos chegar pra lá / Só pra assanhar / Sai do sereno,0Ky1UUgTqFlXZwjrJXPbOo,1,2009,forro,0.728,0.479,5,-12.859,1,0.0363,0.428,0.00199,0.147,0.968,137.939,338547,4
625663,625791,Siebenbürgen,Storms,3PiR1o1GngpKJK3Wpb4Aql,12,2000,black-metal,0.152,0.967,4,-6.344,0,0.198,0.00253,0.724,0.052,0.0649,157.33,463493,3
297649,297649,Fats Domino,The Big Beat,55H09ToYEIrqrqMIs34pOa,8,2017,rock-n-roll,0.43,0.936,11,-4.817,0,0.0683,0.197,0.0,0.0442,0.808,178.483,118998,4
505931,505931,Astral Doors,Welcome to the Astral Kingdom,1HQnCGAXqUytZUKnFhvkr3,8,2021,heavy-metal,0.55,0.96,7,-3.966,0,0.0523,0.00014,0.00767,0.0729,0.692,124.963,212702,4
821643,958614,Kim Jong Kook,BROKEN HEART,0Se9vOdU6FpALyyuuuljAU,8,2004,k-pop,0.692,0.622,10,-7.436,1,0.0369,0.352,0.0,0.196,0.397,101.018,209973,4
467631,467631,Jeremy Bosch,Propongo,3g6FfPjkZQZbfbX6hJzKDy,18,2020,salsa,0.775,0.66,0,-7.573,1,0.049,0.511,7.75e-06,0.1,0.652,90.01,329867,4
355030,355030,Ivan Rebroff,Bessarabianka,2MksgCX7EtJbWwV71TqB3k,5,2018,romance,0.339,0.841,9,-9.624,1,0.213,0.0932,0.00182,0.393,0.744,185.785,162693,4
391701,391701,Joe Mettle,Power of Prayer,3GRpHlrpIqZRTpzZPv6z8m,20,2019,gospel,0.378,0.561,1,-8.214,1,0.0548,0.343,0.0,0.0998,0.291,90.851,499902,4
499538,499538,Together Pangea,Nervous,1ZRXPiKBaBjr757BVoG5Nx,19,2021,garage,0.444,0.928,1,-3.621,0,0.0485,0.00288,0.164,0.242,0.284,125.05,230907,4
912456,1095249,Celtic Thunder,Linda's Favorite/Bridie Flynn/Glen Allen,7zjJJnKcbbvd8KeYl89OsS,5,2006,opera,0.429,0.334,2,-15.167,1,0.0457,0.578,0.0,0.113,0.963,110.495,295200,4
666914,736067,David Gray,Wisdom,5jMZzEyBiEwzbepIPmEwPB,5,2001,acoustic,0.535,0.856,4,-6.101,1,0.0293,0.00678,6.74e-06,0.0613,0.758,97.535,255000,4
876341,1042979,Sarah Harmer,Will He Be Waiting For Me?,4oSQoshiRfGD7UHW8UzEr3,14,2005,singer-songwriter,0.574,0.311,5,-12.657,1,0.0331,0.851,3.49e-05,0.124,0.704,123.225,216360,4
428864,428864,Frankie Knuckles,Get over U - Director's Cut Mix,5YeMkZEqPmPs31opococCf,5,2020,chicago-house,0.787,0.82,1,-6.638,1,0.0513,8.79e-05,0.481,0.0376,0.368,126.02,546696,4
356478,356478,Nino Segarra,A Son de Rumba,5VMD2DnlWvWvRFOpsJXZxU,7,2018,salsa,0.87,0.692,7,-6.469,0,0.0554,0.399,8.41e-06,0.0713,0.876,107.972,332500,4
1121442,1411476,Steve Hofstetter,The War on Wonder Woman,3mtUUThhPjShnISL3aWvA7,8,2011,comedy,0.629,0.333,10,-19.914,0,0.85,0.908,0.0,0.651,0.68,86.304,122463,4
828076,969652,The Casualties,Leaders of Today,5PZTnOv1ATcCgMDE7B1Mak,19,2004,punk,0.28,1.0,9,-3.978,1,0.101,5.56e-05,6.84e-05,0.0871,0.227,174.424,149000,4
1004582,1233539,Our Last Night,Timing Is Everything,0pk6rFZFN9ykXfqSAJRC6q,19,2008,metalcore,0.353,0.951,8,-4.122,1,0.0886,6.06e-05,0.0,0.332,0.376,95.705,254040,4
107792,107792,Hooverphonic,The Night Before - Live Version Classic 21 Showcase,50ErOiY4M6jJG9WVQDeaUQ,8,2013,trip-hop,0.458,0.909,0,-6.366,1,0.0493,0.00402,0.000221,0.866,0.402,130.142,171653,4
334814,334814,Myron Williams,Made to Worship,0aMWh7iyTK4NVBRAFDH2Lt,13,2018,gospel,0.282,0.612,5,-12.255,0,0.0568,0.017,0.0,0.155,0.234,99.844,496562,4
928535,1122560,Sync24,Memloop,6tXmZ4CcoMeY6mvYl2R1s1,20,2007,ambient,0.687,0.246,1,-25.132,1,0.0619,0.783,0.922,0.112,0.145,146.014,321947,4
294748,294748,The Cars,"Night Spots - Live at the Agora Theatre, Cleveland, OH, 7/18/1978",5ysDjphkUas3YmoD4ImsyY,10,2017,power-pop,0.606,0.943,9,-6.336,1,0.0357,0.195,0.526,0.877,0.911,130.436,266560,4
661125,697704,Johann Sebastian Bach,"Ich hatte viel Bekümmernis, BWV 21: Ich hatte viel Bekummernis, BWV 21: Sinfonia",2opBeyf8SIMiqQx6jKaHU2,14,2000,german,0.0641,0.161,11,-15.275,0,0.0394,0.919,0.0839,0.311,0.0561,64.754,172413,5
343954,343954,My Life With The Thrill Kill Kult,Burning Dirt - The Hand That Bleedz Mix,2pfM9ysY6qs3WjYoFXSAhG,4,2018,industrial,0.509,0.939,2,-6.904,1,0.034,4.87e-05,0.864,0.724,0.605,111.004,294808,4
911880,1094434,Gregorian,The First Noel,6A73JUq9kgeueh5Z9Unazr,16,2006,new-age,0.189,0.428,4,-10.583,1,0.0329,0.653,1.25e-05,0.108,0.0643,92.562,211613,3
1022057,1263383,Jon Hassell,Scintilla,4hyKeaBJh35akJQrdMmCVx,20,2009,ambient,0.248,0.0201,2,-38.674,0,0.0435,0.845,0.743,0.0973,0.0377,101.519,50800,4
1092335,1365564,Lloyd Banks,Celebrity,0EY3g5MN5upI3g6ykVLmN6,20,2010,hardcore,0.464,0.596,1,-7.042,1,0.351,0.00992,2.76e-06,0.313,0.228,88.455,209280,4
1087225,1358579,The Strange Boys,Dare I Say,181fazImUsaDz7ej34EUMV,3,2010,garage,0.442,0.451,7,-11.249,1,0.0318,0.503,7.8e-06,0.582,0.682,80.329,151493,4
254397,254397,Limoblaze,For the Love,33LWvijwucq3Pb0mmhj8La,6,2017,afrobeat,0.753,0.745,8,-4.906,1,0.284,0.256,0.0,0.108,0.498,103.021,228258,4
903721,1081413,John Pizzarelli,Ring-A-Ding Ding,3aK6YoSStctHa2jrErPh9q,2,2006,guitar,0.582,0.502,7,-10.69,0,0.0622,0.656,2.01e-06,0.109,0.532,95.769,216853,4
665953,734462,Three Drives On A Vinyl,Sunset On Ibiza - Above & Beyond Mix,4HL7ZMSzq4CcWfDmxKhpTr,8,2000,trance,0.664,0.748,9,-9.073,0,0.0462,0.000276,0.907,0.0818,0.421,135.007,486507,4
1101166,1379764,Ra Ra Riot,Foolish,74cqdkVOU8prZ0hSdD8Dx1,12,2010,piano,0.662,0.548,2,-7.903,1,0.0304,0.0155,2.28e-05,0.129,0.216,115.974,241027,4
381957,381957,Ian Pooley,Puzzled,3I9MgUOamBgRWsS1Sa7KKc,17,2019,disco,0.784,0.706,11,-10.9,0,0.0718,0.000283,0.855,0.378,0.57,121.989,386967,4
101277,101277,Audra McDonald,Preludium,3le1DdGThvtKaRiQxATYwG,8,2013,show-tunes,0.252,0.167,10,-16.859,1,0.0361,0.992,0.0,0.142,0.0394,74.659,176880,3
540712,540712,Nat Baimel,Healthier Addiction,1yJ9jukaFNfRyERW0JNt45,2,2022,comedy,0.642,0.401,1,-15.841,1,0.939,0.928,0.0,0.634,0.722,94.929,111005,5
1075117,1341797,Das Racist,Shorty Said,2LdfF0UOGZIVhg18FJUUnB,15,2010,comedy,0.558,0.854,8,-6.63,1,0.624,0.534,0.0,0.332,0.656,133.826,237200,5
575550,575550,Orquesta Aragón,Noche Azul,2VikzkZ9bm2AtVN0NoUq5K,12,2022,salsa,0.624,0.436,7,-6.611,1,0.0367,0.742,0.0,0.0836,0.754,109.334,172075,4
835225,982536,Angel D'Agostino Y Su Orquesta Típica,Solo Compasion,0gD2jDB97vmEcawFWRndpg,9,2004,tango,0.803,0.247,0,-7.141,0,0.0538,0.97,0.0517,0.346,0.752,125.955,176360,4
308175,308175,Acousmie,Falling - Atønal Remix,3TkldWM2cic9y1dWGo2LyS,18,2017,techno,0.767,0.676,4,-12.157,1,0.1,0.102,0.96,0.112,0.0375,132.009,468636,4
358962,358962,Sabrina Weckerlin,Warum sind sie blind?,0dMBuno6Qr0E9ZwCO7huwE,6,2018,show-tunes,0.246,0.549,5,-10.329,1,0.174,0.424,0.0,0.732,0.289,76.797,222893,3
1070371,1335860,haarp,"The Rise, the Fall",6STWKZbP78JlHcg23bLmVM,2,2010,black-metal,0.221,0.715,5,-6.756,1,0.0403,7.52e-05,0.00125,0.643,0.423,104.837,257267,4
462806,462806,Vinod Rathod,Saas Meri Badi Nakhrewali,7Kj6RKzWtgiTtynzgipsss,9,2020,pop-film,0.764,0.86,1,-10.209,0,0.0575,0.226,0.0,0.0423,0.886,122.083,369632,4
724131,814391,Louis Killen,Threescore and Ten,5G0Izroor82D9SA0xrkJlW,20,2002,folk,0.645,0.111,3,-17.152,1,0.0806,0.968,0.0,0.193,0.595,119.744,266760,4
184632,184632,Tom Budin,Cheeky Charlie,2yK5T6kTgAKoxX7vptlePG,15,2015,groove,0.624,0.933,7,-7.481,1,0.0944,0.000729,0.709,0.116,0.179,128.026,210005,4
1015717,1252508,Sternschnuppe,"Guten Abend, gut' Nacht (Deutsches Schlaflied)",0WD1FhdoUUsVK5fN4u1noV,7,2008,sleep,0.405,0.0712,10,-17.317,1,0.041,0.978,0.000315,0.261,0.339,146.023,177331,3
766910,877189,Forró Real,É Tarde Demais - Ao Vivo,6SpcjkRd1JJKY4fnPMISi7,13,2003,forro,0.593,0.756,1,-10.248,1,0.162,0.193,0.0,0.298,0.826,111.254,210680,4
798694,927723,Pong Nan,快樂王子,1QAWZs2RuzYcRt3sLVGWTN,4,2004,cantopop,0.654,0.399,9,-9.281,0,0.0289,0.0804,0.0,0.117,0.213,115.977,269400,3
679939,751329,Gotan Project,El Capitalismo Foráneo - Antipop Consortium Remix,4ImlFfmLURz5fmyZ2QVwz6,7,2001,electro,0.842,0.715,11,-10.754,0,0.347,0.306,0.000141,0.111,0.788,92.002,235427,4
55723,55723,Donovan Woods,Sask,7c4uIDRh1Cc91rbupPuXCg,10,2013,acoustic,0.272,0.426,5,-8.833,0,0.0369,0.667,0.000672,0.112,0.297,180.045,197280,3
1113891,1402334,Anna Nalick,Broken Doll,2uTFkCgPtGn9NTf5plyFps,11,2011,acoustic,0.587,0.627,2,-6.354,1,0.0255,0.588,0.00454,0.165,0.48,115.023,208239,4
412105,412105,Cortijo Y Su Combo,Un Telegrama,6D2ZGTWXKrvvRrwpQK765o,17,2019,salsa,0.561,0.765,1,-4.009,1,0.0435,0.74,0.00384,0.234,0.824,101.337,177507,4
701729,784999,Bebeto,Tudo Que Sonhei,1yvpMChBkHe2A0K9fjzgou,1,2001,samba,0.689,0.45,4,-12.689,0,0.0782,0.319,8.88e-05,0.566,0.727,89.176,193773,4
1083791,1353802,Groove Armada,I Won't Kneel - White Light Version,41RooYCSZ3mL2CMETbDvs3,18,2010,electronic,0.467,0.92,5,-5.669,1,0.0544,0.000885,0.131,0.083,0.228,122.979,298533,4
1061041,1321143,Laura Benanti,Scene Of Professors,5mjmLYSWmGaaSdsHppOBbu,1,2009,show-tunes,0.455,0.297,7,-13.711,1,0.143,0.875,1.48e-06,0.0847,0.443,60.688,269413,4
512488,512488,Alan Fitzpatrick,Warning Signs,6dYeUlarNxNRwuUeK3rEsd,19,2021,minimal-techno,0.585,0.854,5,-8.894,0,0.0349,0.0015,0.764,0.116,0.28,122.995,241644,4
313874,313874,Phantom Winter,The Craft and the Power of Black Magic Wielding,1eft39LPwEcwCZgpeTZcoK,8,2018,black-metal,0.33,0.639,3,-6.743,1,0.0446,0.00198,0.849,0.232,0.0412,74.863,588833,4
399757,399757,Uboa,Misspent Youth,3amc4ZTa9M9w59RaFf08In,18,2019,industrial,0.216,0.171,6,-18.886,0,0.0327,0.782,0.6,0.234,0.0389,75.629,651805,4
722424,811668,Pigface,Closer To Heaven,7j9KIDpyxWBkVBtoGdqKb6,7,2002,electro,0.4,0.896,6,-2.863,0,0.0385,0.00526,0.00787,0.306,0.528,124.807,312427,4
206839,206839,Neko Case,In California,6BmbAL5zDZWIGkbop0hILW,12,2015,singer-songwriter,0.556,0.39,2,-6.768,1,0.0272,0.411,0.000469,0.158,0.223,126.183,211514,3
567634,567634,George Perris,Ola Kai Poly,4EawxV3Y0hV4Aami6KQB6E,8,2022,opera,0.605,0.397,5,-10.603,1,0.0324,0.38,0.0,0.155,0.638,92.943,176726,4
596844,596844,Eddie Fresco,FUCK WITH ME,1ATlj6HGqHN2duKxuMVTFG,15,2023,emo,0.784,0.277,9,-10.56,1,0.122,0.0842,0.00107,0.111,0.171,85.009,195014,4
